DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO
28,4,2014,22,44,999-999,128-973
28,4,2014,23,0,999-999,494-318
28,4,2014,23,4,999-999,521-151
28,4,2014,23,29,999-999,895-483
28,4,2014,23,30,999-999,638-233
28,4,2014,23,45,999-999,778-383
28,4,2014,23,49,777-777,264-323
28,4,2014,23,52,999-999,765-650
28,4,2014,23,57,777-777,175-794
29,4,2014,0,5,777-777,644-829
29,4,2014,0,5,999-999,449-580
29,4,2014,0,16,999-999,479-476
29,4,2014,0,34,888-888,527-735
29,4,2014,0,39,777-777,129-360
29,4,2014,1,10,888-888,606-969
29,4,2014,1,15,888-888,127-743
29,4,2014,1,40,777-777,290-129
29,4,2014,1,53,999-999,220-106
29,4,2014,1,57,777-777,160-939
29,4,2014,1,59,888-888,133-919
29,4,2014,2,2,888-888,828-423
29,4,2014,2,8,777-777,554-823
29,4,2014,2,16,888-888,895-483
29,4,2014,2,29,888-888,437-032
29,4,2014,2,47,777-777,799-963
29,4,2014,2,54,888-888,358-198
29,4,2014,2,55,777-777,664-435
29,4,2014,3,3,777-777,711-811
29,4,2014,3,4,888-888,645-289
29,4,2014,3,10,777-777,606-969
29,4,2014,3,14,777-777,524-351
29,4,2014,3,14,999-999,358-198
29,4,2014,3,22,777-777,347-222
29,4,2014,3,46,888-888,830-001
29,4,2014,4,8,999-999,354-512
29,4,2014,4,38,999-999,362-450
29,4,2014,4,52,777-777,205-205
29,4,2014,4,54,777-777,128-973
29,4,2014,5,2,777-777,315-664
29,4,2014,5,10,777-777,110-733
29,4,2014,5,21,888-888,545-330
29,4,2014,5,26,999-999,728-994
29,4,2014,5,26,999-999,774-014
29,4,2014,5,33,777-777,415-119
29,4,2014,6,0,999-999,734-320
29,4,2014,6,4,777-777,192-992
29,4,2014,6,7,777-777,778-383
29,4,2014,6,15,999-999,795-375
29,4,2014,6,16,777-777,977-895
29,4,2014,6,28,777-777,812-548
29,4,2014,6,30,888-888,765-650
29,4,2014,6,40,888-888,148-880
29,4,2014,6,51,888-888,511-261
29,4,2014,6,58,888-888,676-556
29,4,2014,7,4,888-888,315-664
29,4,2014,7,5,999-999,570-391
29,4,2014,7,10,999-999,977-895
29,4,2014,7,15,888-888,730-977
29,4,2014,7,38,888-888,156-115
29,4,2014,7,43,999-999,362-450
29,4,2014,8,7,999-999,527-735
29,4,2014,8,10,999-999,598-389
29,4,2014,8,33,777-777,705-198
29,4,2014,8,38,888-888,709-539
29,4,2014,8,55,888-888,638-077
29,4,2014,8,56,888-888,778-692
29,4,2014,8,58,888-888,205-205
29,4,2014,9,17,777-777,667-741
29,4,2014,9,18,777-777,420-586
29,4,2014,9,19,777-777,734-320
29,4,2014,9,36,999-999,545-330
29,4,2014,9,39,888-888,354-512
29,4,2014,10,6,888-888,347-222
29,4,2014,10,7,777-777,884-481
29,4,2014,10,10,999-999,884-481
29,4,2014,10,11,888-888,734-320
29,4,2014,10,15,777-777,606-969
29,4,2014,10,24,888-888,249-168
29,4,2014,10,31,999-999,644-829
29,4,2014,11,0,777-777,374-261
29,4,2014,11,2,888-888,606-969
29,4,2014,11,5,999-999,205-205
29,4,2014,11,13,777-777,290-129
29,4,2014,11,26,888-888,160-939
29,4,2014,11,53,777-777,834-103
29,4,2014,12,4,888-888,651-336
29,4,2014,12,7,777-777,895-483
29,4,2014,12,25,888-888,468-349
29,4,2014,12,33,888-888,828-423
29,4,2014,12,37,777-777,736-976
29,4,2014,12,53,777-777,828-423
29,4,2014,13,2,888-888,264-323
29,4,2014,13,21,999-999,850-469
29,4,2014,13,52,777-777,315-664
29,4,2014,14,19,999-999,689-975
29,4,2014,14,20,888-888,374-261
29,4,2014,14,26,888-888,641-926
29,4,2014,14,40,999-999,215-621
29,4,2014,15,2,999-999,449-655
29,4,2014,15,7,777-777,799-963
29,4,2014,15,16,999-999,962-084
29,4,2014,15,44,777-777,148-880
29,4,2014,15,55,888-888,127-743
29,4,2014,15,57,888-888,910-460
29,4,2014,16,8,999-999,434-112
29,4,2014,16,11,777-777,744-955
29,4,2014,16,13,999-999,203-051
29,4,2014,16,23,888-888,203-051
29,4,2014,16,27,888-888,270-713
29,4,2014,16,35,777-777,729-133
29,4,2014,16,36,777-777,828-423
29,4,2014,16,46,777-777,290-129
29,4,2014,16,58,888-888,705-198
29,4,2014,17,7,999-999,394-441
29,4,2014,17,22,777-777,644-829
29,4,2014,17,27,888-888,309-289
29,4,2014,17,32,888-888,315-664
29,4,2014,17,41,777-777,394-441
29,4,2014,17,55,777-777,736-976
29,4,2014,18,3,999-999,160-939
29,4,2014,18,5,999-999,185-652
29,4,2014,18,10,888-888,131-864
29,4,2014,18,21,777-777,170-652
29,4,2014,18,22,888-888,700-151
29,4,2014,18,24,999-999,131-864
29,4,2014,18,25,777-777,651-336
29,4,2014,18,32,777-777,527-735
29,4,2014,18,33,888-888,249-168
29,4,2014,18,44,888-888,706-375
29,4,2014,18,47,777-777,131-864
29,4,2014,18,55,777-777,990-940
29,4,2014,19,4,999-999,128-973
29,4,2014,19,11,888-888,651-336
29,4,2014,19,14,999-999,761-931
29,4,2014,19,27,888-888,895-483
29,4,2014,19,38,999-999,477-266
29,4,2014,19,45,888-888,523-638
29,4,2014,19,49,777-777,570-391
29,4,2014,19,51,777-777,129-360
29,4,2014,19,58,888-888,414-720
29,4,2014,20,8,999-999,129-360
29,4,2014,20,8,999-999,606-969
29,4,2014,20,27,999-999,511-261
29,4,2014,20,39,777-777,249-168
29,4,2014,21,2,777-777,295-838
29,4,2014,21,5,888-888,186-069
29,4,2014,21,40,777-777,952-129
29,4,2014,21,41,777-777,309-289
29,4,2014,21,43,999-999,102-704
29,4,2014,21,50,999-999,659-340
29,4,2014,22,10,777-777,470-128
29,4,2014,22,16,999-999,554-823
29,4,2014,22,16,777-777,215-621
29,4,2014,22,18,777-777,676-556
29,4,2014,22,20,888-888,518-403
29,4,2014,22,53,777-777,895-483
29,4,2014,23,0,777-777,290-129
29,4,2014,23,8,777-777,270-713
29,4,2014,23,11,999-999,494-318
29,4,2014,23,26,999-999,368-095
29,4,2014,23,46,999-999,946-500
29,4,2014,23,53,888-888,460-290
29,4,2014,23,55,999-999,953-940
29,4,2014,23,59,999-999,434-112
30,4,2014,0,0,888-888,914-310
30,4,2014,0,11,888-888,422-699
30,4,2014,0,11,777-777,523-638
30,4,2014,0,12,888-888,527-735
30,4,2014,0,14,999-999,186-069
30,4,2014,0,17,999-999,384-737
30,4,2014,0,28,777-777,449-655
30,4,2014,0,31,777-777,295-838
30,4,2014,0,46,999-999,527-735
30,4,2014,0,47,999-999,884-481
30,4,2014,0,48,999-999,309-289
30,4,2014,1,5,777-777,990-940
30,4,2014,1,5,999-999,814-087
30,4,2014,1,22,999-999,728-994
30,4,2014,1,54,777-777,422-699
30,4,2014,2,4,888-888,799-963
30,4,2014,2,13,999-999,414-720
30,4,2014,2,14,999-999,347-222
30,4,2014,2,25,888-888,354-512
30,4,2014,2,39,999-999,434-112
30,4,2014,2,40,888-888,606-969
30,4,2014,2,41,888-888,441-856
30,4,2014,2,43,999-999,415-119
30,4,2014,2,51,888-888,834-103
30,4,2014,3,0,999-999,953-940
30,4,2014,3,4,888-888,368-095
30,4,2014,3,17,888-888,386-800
30,4,2014,3,18,777-777,837-966
30,4,2014,3,22,888-888,468-349
30,4,2014,3,32,999-999,638-233
30,4,2014,3,40,999-999,730-977
30,4,2014,3,41,777-777,175-794
30,4,2014,3,42,999-999,676-556
30,4,2014,3,46,999-999,705-911
30,4,2014,3,50,999-999,393-359
30,4,2014,3,50,999-999,347-222
30,4,2014,3,58,888-888,761-931
30,4,2014,4,4,888-888,795-375
30,4,2014,4,22,777-777,362-450
30,4,2014,4,57,999-999,374-261
30,4,2014,5,14,999-999,131-864
30,4,2014,5,20,999-999,693-046
30,4,2014,5,21,777-777,834-103
30,4,2014,5,25,888-888,175-794
30,4,2014,5,31,888-888,836-032
30,4,2014,6,8,777-777,205-205
30,4,2014,6,9,777-777,778-383
30,4,2014,6,10,888-888,812-548
30,4,2014,6,15,999-999,668-901
30,4,2014,6,18,777-777,990-940
30,4,2014,6,18,999-999,477-266
30,4,2014,6,34,777-777,569-307
30,4,2014,6,35,999-999,554-823
30,4,2014,6,38,777-777,192-992
30,4,2014,6,58,888-888,511-592
30,4,2014,7,7,888-888,910-460
30,4,2014,7,14,999-999,962-084
30,4,2014,7,15,888-888,638-233
30,4,2014,7,16,999-999,914-310
30,4,2014,7,28,888-888,659-340
30,4,2014,7,37,999-999,407-179
30,4,2014,7,41,888-888,270-713
30,4,2014,8,4,777-777,384-737
30,4,2014,8,12,999-999,651-336
30,4,2014,8,42,999-999,096-996
30,4,2014,8,46,888-888,096-996
30,4,2014,8,51,888-888,511-261
30,4,2014,9,0,999-999,479-476
30,4,2014,9,20,999-999,368-095
30,4,2014,9,26,888-888,102-704
30,4,2014,9,31,999-999,761-931
30,4,2014,9,45,777-777,449-580
30,4,2014,9,55,777-777,876-218
30,4,2014,10,1,999-999,736-976
30,4,2014,10,44,999-999,876-218
30,4,2014,10,50,888-888,131-864
30,4,2014,10,55,888-888,215-621
30,4,2014,10,56,999-999,175-794
30,4,2014,11,2,888-888,354-512
30,4,2014,11,6,777-777,315-664
30,4,2014,11,11,777-777,812-548
30,4,2014,11,15,888-888,778-383
30,4,2014,11,18,777-777,554-823
30,4,2014,11,19,999-999,728-994
30,4,2014,11,27,777-777,426-972
30,4,2014,11,39,888-888,837-966
30,4,2014,11,44,999-999,830-719
30,4,2014,11,47,999-999,953-940
30,4,2014,11,48,888-888,127-743
30,4,2014,11,48,777-777,705-198
30,4,2014,11,59,999-999,830-001
30,4,2014,12,4,888-888,884-481
30,4,2014,12,9,777-777,705-911
30,4,2014,12,19,888-888,829-984
30,4,2014,12,27,888-888,368-095
30,4,2014,12,28,888-888,354-512
30,4,2014,12,37,999-999,566-456
30,4,2014,12,44,999-999,139-853
30,4,2014,12,57,777-777,203-051
30,4,2014,12,58,999-999,729-133
30,4,2014,13,14,888-888,494-318
30,4,2014,13,21,999-999,700-151
30,4,2014,13,23,888-888,374-261
30,4,2014,13,34,999-999,518-403
30,4,2014,13,35,777-777,128-973
30,4,2014,13,46,888-888,884-481
30,4,2014,13,49,999-999,651-336
30,4,2014,13,56,999-999,437-032
30,4,2014,14,17,888-888,354-512
30,4,2014,14,19,888-888,139-853
30,4,2014,14,25,999-999,527-735
30,4,2014,14,43,888-888,730-977
30,4,2014,14,48,999-999,761-931
30,4,2014,14,52,999-999,638-233
30,4,2014,15,0,777-777,659-340
30,4,2014,15,30,888-888,527-735
30,4,2014,15,36,999-999,422-699
30,4,2014,15,44,777-777,641-926
30,4,2014,15,44,999-999,437-032
30,4,2014,15,50,777-777,110-733
30,4,2014,15,50,999-999,384-737
30,4,2014,15,56,777-777,570-391
30,4,2014,16,11,999-999,527-735
30,4,2014,16,17,999-999,393-359
30,4,2014,17,5,999-999,837-966
30,4,2014,17,13,888-888,566-456
30,4,2014,17,20,777-777,570-391
30,4,2014,17,22,888-888,778-383
30,4,2014,17,25,888-888,910-460
30,4,2014,17,57,888-888,437-032
30,4,2014,18,12,777-777,676-556
30,4,2014,18,18,888-888,668-901
30,4,2014,18,26,999-999,243-240
30,4,2014,18,33,999-999,511-592
30,4,2014,18,37,888-888,434-112
30,4,2014,19,7,777-777,664-435
30,4,2014,19,41,777-777,264-323
30,4,2014,19,45,888-888,441-856
30,4,2014,19,58,777-777,170-652
30,4,2014,20,2,888-888,170-652
30,4,2014,20,2,888-888,393-359
30,4,2014,20,5,777-777,460-290
30,4,2014,20,26,888-888,276-237
30,4,2014,20,28,777-777,203-051
30,4,2014,20,59,777-777,641-895
30,4,2014,21,5,999-999,711-811
30,4,2014,21,7,777-777,736-976
30,4,2014,21,10,999-999,705-911
30,4,2014,21,15,888-888,407-179
30,4,2014,21,16,999-999,550-515
30,4,2014,21,35,999-999,689-975
30,4,2014,21,37,999-999,709-539
30,4,2014,21,51,777-777,203-051
30,4,2014,21,53,777-777,460-290
30,4,2014,22,0,888-888,518-403
30,4,2014,22,1,777-777,468-349
30,4,2014,22,11,777-777,156-115
30,4,2014,22,12,777-777,374-261
30,4,2014,22,16,888-888,598-389
30,4,2014,22,20,888-888,705-198
30,4,2014,22,36,777-777,394-441
30,4,2014,23,17,888-888,315-664
30,4,2014,23,35,999-999,362-450
30,4,2014,23,57,777-777,479-476
30,4,2014,23,58,999-999,894-693
30,4,2014,23,58,888-888,736-976
FIM,FIM,FIM,FIM,FIM,,
