DATA,HORA,ORIGEM,DESTINO,TR
19/04/2014,19:24:00,777-777,354-512,I
19/04/2014,19:28:00,777-777,354-512,F
19/04/2014,19:56:00,999-999,449-580,I
19/04/2014,19:58:00,777-777,185-652,I
19/04/2014,20:04:00,777-777,185-652,F
19/04/2014,20:22:00,777-777,460-290,I
19/04/2014,20:41:00,777-777,460-290,F
19/04/2014,20:50:00,999-999,449-580,F
19/04/2014,21:15:00,999-999,110-733,I
19/04/2014,21:17:00,999-999,110-733,F
19/04/2014,21:35:00,777-777,334-388,I
19/04/2014,22:08:00,777-777,334-388,F
19/04/2014,22:14:00,777-777,884-481,I
19/04/2014,22:15:00,777-777,884-481,F
19/04/2014,22:16:00,999-999,876-218,I
19/04/2014,22:29:00,888-888,518-403,I
19/04/2014,22:29:00,777-777,761-931,I
19/04/2014,22:32:00,777-777,761-931,F
19/04/2014,22:32:00,888-888,518-403,F
19/04/2014,22:43:00,777-777,730-977,I
19/04/2014,22:52:00,999-999,876-218,F
19/04/2014,22:56:00,999-999,460-290,I
19/04/2014,23:14:00,777-777,730-977,F
19/04/2014,23:18:00,888-888,511-592,I
19/04/2014,23:29:00,777-777,358-198,I
19/04/2014,23:36:00,888-888,511-592,F
19/04/2014,23:48:00,777-777,358-198,F
19/04/2014,23:48:00,888-888,180-434,I
20/04/2014,00:14:00,999-999,460-290,F
20/04/2014,00:16:00,999-999,511-592,I
20/04/2014,00:19:00,777-777,736-976,I
20/04/2014,00:19:00,777-777,736-976,F
20/04/2014,00:24:00,777-777,203-051,I
20/04/2014,00:29:00,777-777,203-051,F
20/04/2014,00:34:00,888-888,180-434,F
20/04/2014,00:39:00,888-888,837-966,I
20/04/2014,00:42:00,777-777,962-084,I
20/04/2014,00:43:00,888-888,837-966,F
20/04/2014,01:01:00,777-777,962-084,F
20/04/2014,01:02:00,888-888,394-441,I
20/04/2014,01:16:00,999-999,511-592,F
20/04/2014,01:25:00,888-888,394-441,F
20/04/2014,01:27:00,777-777,667-741,I
20/04/2014,02:02:00,777-777,667-741,F
20/04/2014,02:19:00,999-999,468-349,I
20/04/2014,02:26:00,999-999,468-349,F
20/04/2014,02:32:00,888-888,990-940,I
20/04/2014,02:40:00,888-888,990-940,F
20/04/2014,02:46:00,888-888,437-032,I
20/04/2014,03:16:00,999-999,175-794,I
20/04/2014,03:16:00,777-777,668-901,I
20/04/2014,03:21:00,888-888,437-032,F
20/04/2014,03:26:00,777-777,668-901,F
20/04/2014,03:33:00,999-999,175-794,F
20/04/2014,03:34:00,999-999,394-441,I
20/04/2014,03:39:00,888-888,702-839,I
20/04/2014,03:51:00,777-777,884-481,I
20/04/2014,04:12:00,888-888,702-839,F
20/04/2014,04:18:00,777-777,884-481,F
20/04/2014,04:18:00,999-999,394-441,F
20/04/2014,04:25:00,777-777,569-307,I
20/04/2014,04:26:00,777-777,569-307,F
20/04/2014,04:35:00,777-777,243-240,I
20/04/2014,04:42:00,999-999,354-512,I
20/04/2014,05:00:00,777-777,243-240,F
20/04/2014,05:18:00,999-999,354-512,F
20/04/2014,05:19:00,888-888,778-383,I
20/04/2014,05:24:00,999-999,641-895,I
20/04/2014,05:30:00,777-777,511-592,I
20/04/2014,05:35:00,888-888,778-383,F
20/04/2014,05:39:00,888-888,689-975,I
20/04/2014,05:44:00,999-999,641-895,F
20/04/2014,05:50:00,777-777,511-592,F
20/04/2014,06:05:00,777-777,128-973,I
20/04/2014,06:14:00,888-888,689-975,F
20/04/2014,06:25:00,888-888,693-046,I
20/04/2014,06:31:00,777-777,128-973,F
20/04/2014,06:37:00,777-777,765-650,I
20/04/2014,06:54:00,888-888,693-046,F
20/04/2014,06:57:00,777-777,765-650,F
20/04/2014,06:59:00,888-888,545-330,I
20/04/2014,07:02:00,999-999,606-969,I
20/04/2014,07:10:00,777-777,276-237,I
20/04/2014,07:13:00,777-777,276-237,F
20/04/2014,07:16:00,777-777,511-592,I
20/04/2014,07:18:00,777-777,511-592,F
20/04/2014,08:00:00,888-888,545-330,F
20/04/2014,08:08:00,999-999,606-969,F
20/04/2014,08:09:00,999-999,203-051,I
20/04/2014,08:17:00,888-888,638-077,I
20/04/2014,08:17:00,888-888,638-077,F
20/04/2014,08:48:00,888-888,778-692,I
20/04/2014,08:56:00,888-888,778-692,F
20/04/2014,08:59:00,888-888,664-435,I
20/04/2014,09:01:00,777-777,530-135,I
20/04/2014,09:12:00,999-999,203-051,F
20/04/2014,09:15:00,999-999,664-435,I
20/04/2014,09:20:00,999-999,664-435,F
20/04/2014,09:26:00,999-999,354-512,I
20/04/2014,09:26:00,888-888,664-435,F
20/04/2014,09:29:00,999-999,354-512,F
20/04/2014,09:35:00,999-999,598-389,I
20/04/2014,09:45:00,999-999,598-389,F
20/04/2014,09:56:00,999-999,550-515,I
20/04/2014,09:59:00,888-888,814-087,I
20/04/2014,10:04:00,888-888,814-087,F
20/04/2014,10:14:00,999-999,550-515,F
20/04/2014,10:20:00,888-888,814-087,I
20/04/2014,10:23:00,888-888,814-087,F
20/04/2014,10:27:00,999-999,394-441,I
20/04/2014,10:40:00,888-888,860-973,I
20/04/2014,10:47:00,777-777,530-135,F
20/04/2014,10:52:00,777-777,728-994,I
20/04/2014,11:02:00,888-888,860-973,F
20/04/2014,11:06:00,777-777,728-994,F
20/04/2014,11:10:00,888-888,110-733,I
20/04/2014,11:26:00,777-777,170-652,I
20/04/2014,11:54:00,888-888,110-733,F
20/04/2014,12:09:00,777-777,170-652,F
20/04/2014,12:20:00,777-777,645-289,I
20/04/2014,12:20:00,888-888,778-692,I
20/04/2014,12:27:00,888-888,778-692,F
20/04/2014,12:37:00,888-888,243-240,I
20/04/2014,12:52:00,888-888,243-240,F
20/04/2014,12:57:00,888-888,598-389,I
20/04/2014,13:22:00,777-777,645-289,F
20/04/2014,13:24:00,999-999,394-441,F
20/04/2014,13:36:00,777-777,829-984,I
20/04/2014,13:53:00,888-888,598-389,F
20/04/2014,14:03:00,999-999,527-735,I
20/04/2014,14:31:00,888-888,569-307,I
20/04/2014,14:34:00,777-777,829-984,F
20/04/2014,14:36:00,888-888,569-307,F
20/04/2014,14:43:00,999-999,527-735,F
20/04/2014,14:46:00,999-999,734-320,I
20/04/2014,14:52:00,888-888,853-439,I
20/04/2014,14:53:00,999-999,734-320,F
20/04/2014,14:57:00,999-999,407-179,I
20/04/2014,14:59:00,777-777,527-735,I
20/04/2014,15:13:00,888-888,853-439,F
20/04/2014,15:19:00,777-777,527-735,F
20/04/2014,15:20:00,777-777,826-107,I
20/04/2014,15:36:00,888-888,286-218,I
20/04/2014,15:45:00,888-888,286-218,F
20/04/2014,15:51:00,999-999,407-179,F
20/04/2014,16:07:00,999-999,530-135,I
20/04/2014,16:28:00,999-999,530-135,F
20/04/2014,16:33:00,888-888,728-994,I
20/04/2014,16:37:00,888-888,728-994,F
20/04/2014,16:45:00,999-999,362-450,I
20/04/2014,16:46:00,888-888,521-151,I
20/04/2014,16:47:00,999-999,362-450,F
20/04/2014,16:55:00,777-777,826-107,F
20/04/2014,17:04:00,999-999,645-289,I
20/04/2014,17:11:00,777-777,910-460,I
20/04/2014,17:17:00,777-777,910-460,F
20/04/2014,17:43:00,777-777,638-077,I
20/04/2014,17:56:00,777-777,638-077,F
20/04/2014,17:58:00,999-999,645-289,F
20/04/2014,18:01:00,888-888,521-151,F
20/04/2014,18:02:00,777-777,560-747,I
20/04/2014,18:09:00,888-888,127-743,I
20/04/2014,18:28:00,999-999,850-469,I
20/04/2014,18:49:00,777-777,560-747,F
20/04/2014,19:03:00,777-777,286-218,I
20/04/2014,19:13:00,999-999,850-469,F
20/04/2014,19:35:00,888-888,127-743,F
20/04/2014,19:41:00,777-777,286-218,F
20/04/2014,19:43:00,777-777,664-435,I
20/04/2014,19:50:00,777-777,664-435,F
20/04/2014,19:54:00,888-888,828-423,I
20/04/2014,20:16:00,999-999,830-719,I
20/04/2014,20:27:00,888-888,828-423,F
20/04/2014,20:31:00,888-888,689-975,I
20/04/2014,20:48:00,888-888,689-975,F
20/04/2014,20:51:00,999-999,830-719,F
20/04/2014,21:03:00,888-888,128-973,I
20/04/2014,21:09:00,999-999,894-693,I
20/04/2014,21:17:00,999-999,894-693,F
20/04/2014,21:22:00,888-888,128-973,F
20/04/2014,21:36:00,777-777,570-391,I
20/04/2014,21:50:00,888-888,170-652,I
20/04/2014,21:53:00,999-999,527-735,I
20/04/2014,21:58:00,888-888,170-652,F
20/04/2014,22:16:00,999-999,527-735,F
20/04/2014,22:32:00,999-999,426-972,I
20/04/2014,22:35:00,999-999,426-972,F
20/04/2014,23:05:00,888-888,249-168,I
20/04/2014,23:19:00,777-777,570-391,F
20/04/2014,23:22:00,999-999,693-046,I
20/04/2014,23:28:00,777-777,128-973,I
20/04/2014,23:32:00,888-888,249-168,F
20/04/2014,23:33:00,888-888,170-652,I
20/04/2014,23:34:00,888-888,170-652,F
20/04/2014,23:37:00,999-999,693-046,F
20/04/2014,23:52:00,999-999,729-133,I
20/04/2014,23:53:00,777-777,128-973,F
21/04/2014,00:01:00,999-999,729-133,F
21/04/2014,00:04:00,999-999,243-240,I
21/04/2014,00:12:00,777-777,914-310,I
21/04/2014,00:14:00,888-888,645-289,I
21/04/2014,00:15:00,777-777,914-310,F
21/04/2014,00:16:00,888-888,645-289,F
21/04/2014,00:40:00,888-888,730-977,I
21/04/2014,00:44:00,777-777,765-650,I
21/04/2014,00:46:00,777-777,765-650,F
21/04/2014,01:05:00,999-999,243-240,F
21/04/2014,01:12:00,999-999,566-456,I
21/04/2014,01:14:00,888-888,730-977,F
21/04/2014,01:16:00,777-777,530-135,I
21/04/2014,01:28:00,777-777,530-135,F
21/04/2014,01:51:00,888-888,249-168,I
21/04/2014,01:54:00,999-999,566-456,F
21/04/2014,01:54:00,999-999,540-451,I
21/04/2014,02:01:00,999-999,540-451,F
21/04/2014,02:34:00,999-999,334-388,I
21/04/2014,02:52:00,999-999,334-388,F
21/04/2014,02:54:00,888-888,249-168,F
21/04/2014,03:28:00,777-777,270-713,I
21/04/2014,03:39:00,999-999,362-450,I
21/04/2014,03:50:00,888-888,812-548,I
21/04/2014,03:53:00,999-999,362-450,F
21/04/2014,03:59:00,999-999,205-205,I
21/04/2014,04:33:00,888-888,812-548,F
21/04/2014,04:43:00,999-999,205-205,F
21/04/2014,04:45:00,777-777,270-713,F
21/04/2014,04:52:00,999-999,530-135,I
21/04/2014,05:03:00,888-888,129-360,I
21/04/2014,05:04:00,888-888,129-360,F
21/04/2014,05:06:00,999-999,530-135,F
21/04/2014,05:08:00,888-888,778-692,I
21/04/2014,05:19:00,888-888,778-692,F
21/04/2014,05:33:00,777-777,264-323,I
21/04/2014,05:35:00,777-777,264-323,F
21/04/2014,05:43:00,777-777,702-839,I
21/04/2014,05:44:00,999-999,180-434,I
21/04/2014,05:46:00,888-888,830-001,I
21/04/2014,05:52:00,999-999,180-434,F
21/04/2014,06:51:00,999-999,309-289,I
21/04/2014,07:18:00,999-999,309-289,F
21/04/2014,07:23:00,888-888,830-001,F
21/04/2014,07:39:00,777-777,702-839,F
21/04/2014,07:41:00,999-999,729-133,I
21/04/2014,07:47:00,777-777,606-969,I
21/04/2014,08:08:00,777-777,606-969,F
21/04/2014,08:16:00,999-999,729-133,F
21/04/2014,08:33:00,999-999,441-856,I
21/04/2014,08:37:00,888-888,511-261,I
21/04/2014,08:56:00,888-888,511-261,F
21/04/2014,08:58:00,888-888,420-586,I
21/04/2014,09:02:00,777-777,530-135,I
21/04/2014,09:08:00,777-777,530-135,F
21/04/2014,09:11:00,888-888,420-586,F
21/04/2014,09:17:00,777-777,420-586,I
21/04/2014,09:21:00,777-777,420-586,F
21/04/2014,09:24:00,999-999,441-856,F
21/04/2014,09:33:00,777-777,702-839,I
21/04/2014,09:45:00,777-777,702-839,F
21/04/2014,09:54:00,777-777,709-539,I
21/04/2014,10:30:00,999-999,850-469,I
21/04/2014,10:32:00,777-777,709-539,F
21/04/2014,10:37:00,888-888,550-515,I
21/04/2014,10:40:00,777-777,437-032,I
21/04/2014,10:41:00,777-777,437-032,F
21/04/2014,10:53:00,999-999,850-469,F
21/04/2014,10:56:00,777-777,774-014,I
21/04/2014,10:59:00,888-888,550-515,F
21/04/2014,11:00:00,999-999,384-737,I
21/04/2014,11:12:00,888-888,828-423,I
21/04/2014,11:37:00,999-999,384-737,F
21/04/2014,12:04:00,777-777,774-014,F
21/04/2014,12:12:00,777-777,761-931,I
21/04/2014,12:14:00,999-999,203-051,I
21/04/2014,12:41:00,999-999,203-051,F
21/04/2014,12:48:00,888-888,828-423,F
21/04/2014,12:58:00,777-777,761-931,F
21/04/2014,13:03:00,777-777,315-664,I
21/04/2014,13:05:00,999-999,264-323,I
21/04/2014,13:05:00,888-888,545-330,I
21/04/2014,13:14:00,888-888,545-330,F
21/04/2014,13:30:00,777-777,315-664,F
21/04/2014,13:39:00,888-888,645-289,I
21/04/2014,13:51:00,999-999,264-323,F
21/04/2014,13:53:00,888-888,645-289,F
21/04/2014,13:59:00,777-777,295-838,I
21/04/2014,14:12:00,999-999,734-320,I
21/04/2014,14:14:00,999-999,734-320,F
21/04/2014,14:16:00,777-777,295-838,F
21/04/2014,14:16:00,777-777,962-084,I
21/04/2014,14:24:00,777-777,962-084,F
21/04/2014,14:26:00,999-999,689-975,I
21/04/2014,14:37:00,888-888,243-240,I
21/04/2014,14:42:00,888-888,243-240,F
21/04/2014,14:43:00,777-777,374-261,I
21/04/2014,14:44:00,888-888,990-940,I
21/04/2014,14:46:00,999-999,689-975,F
21/04/2014,15:04:00,777-777,374-261,F
21/04/2014,15:12:00,999-999,606-969,I
21/04/2014,15:28:00,888-888,990-940,F
21/04/2014,15:36:00,999-999,606-969,F
21/04/2014,15:42:00,999-999,812-548,I
21/04/2014,15:48:00,777-777,437-032,I
21/04/2014,15:52:00,888-888,434-112,I
21/04/2014,15:58:00,999-999,812-548,F
21/04/2014,16:07:00,888-888,434-112,F
21/04/2014,16:12:00,777-777,437-032,F
21/04/2014,16:20:00,777-777,468-349,I
21/04/2014,16:39:00,777-777,468-349,F
21/04/2014,16:46:00,888-888,437-032,I
21/04/2014,16:59:00,999-999,914-310,I
21/04/2014,17:00:00,999-999,914-310,F
21/04/2014,17:04:00,777-777,131-864,I
21/04/2014,17:08:00,999-999,778-383,I
21/04/2014,17:26:00,777-777,131-864,F
21/04/2014,17:33:00,888-888,437-032,F
21/04/2014,17:45:00,777-777,812-548,I
21/04/2014,17:59:00,888-888,706-375,I
21/04/2014,18:13:00,777-777,812-548,F
21/04/2014,18:32:00,999-999,778-383,F
21/04/2014,18:38:00,999-999,205-205,I
21/04/2014,18:41:00,888-888,706-375,F
21/04/2014,18:43:00,888-888,358-198,I
21/04/2014,19:10:00,999-999,205-205,F
21/04/2014,19:15:00,999-999,834-103,I
21/04/2014,19:24:00,999-999,834-103,F
21/04/2014,19:34:00,888-888,358-198,F
21/04/2014,19:35:00,777-777,837-966,I
21/04/2014,19:35:00,888-888,761-931,I
21/04/2014,19:36:00,888-888,761-931,F
21/04/2014,19:58:00,888-888,860-973,I
21/04/2014,20:03:00,888-888,860-973,F
21/04/2014,20:18:00,888-888,946-500,I
21/04/2014,20:19:00,888-888,946-500,F
21/04/2014,20:21:00,777-777,837-966,F
21/04/2014,20:21:00,777-777,550-515,I
21/04/2014,20:43:00,888-888,386-800,I
21/04/2014,20:43:00,888-888,386-800,F
21/04/2014,21:16:00,888-888,545-330,I
21/04/2014,21:18:00,999-999,309-289,I
21/04/2014,21:25:00,888-888,545-330,F
21/04/2014,21:26:00,888-888,477-266,I
21/04/2014,21:28:00,999-999,309-289,F
21/04/2014,21:31:00,777-777,550-515,F
21/04/2014,21:32:00,777-777,828-423,I
21/04/2014,21:37:00,888-888,477-266,F
21/04/2014,21:42:00,888-888,641-895,I
21/04/2014,22:21:00,888-888,641-895,F
21/04/2014,22:27:00,999-999,133-919,I
21/04/2014,22:35:00,999-999,133-919,F
21/04/2014,22:37:00,777-777,828-423,F
21/04/2014,22:55:00,777-777,315-664,I
21/04/2014,23:01:00,888-888,598-558,I
21/04/2014,23:19:00,777-777,315-664,F
21/04/2014,23:27:00,777-777,689-975,I
22/04/2014,00:06:00,888-888,598-558,F
22/04/2014,00:14:00,777-777,689-975,F
22/04/2014,00:22:00,999-999,527-735,I
22/04/2014,00:27:00,888-888,374-261,I
22/04/2014,00:35:00,999-999,527-735,F
22/04/2014,00:43:00,777-777,511-261,I
22/04/2014,00:49:00,888-888,374-261,F
22/04/2014,00:52:00,777-777,511-261,F
22/04/2014,00:58:00,888-888,295-838,I
22/04/2014,01:06:00,777-777,127-743,I
22/04/2014,01:27:00,777-777,127-743,F
22/04/2014,01:28:00,777-777,711-811,I
22/04/2014,01:33:00,999-999,511-261,I
22/04/2014,01:39:00,888-888,295-838,F
22/04/2014,01:41:00,888-888,953-940,I
22/04/2014,01:50:00,999-999,511-261,F
22/04/2014,01:54:00,888-888,953-940,F
22/04/2014,01:57:00,888-888,484-815,I
22/04/2014,01:58:00,888-888,484-815,F
22/04/2014,02:03:00,888-888,554-823,I
22/04/2014,02:07:00,999-999,540-451,I
22/04/2014,02:10:00,888-888,554-823,F
22/04/2014,02:14:00,888-888,638-233,I
22/04/2014,02:31:00,999-999,540-451,F
22/04/2014,02:48:00,888-888,638-233,F
22/04/2014,02:49:00,999-999,952-129,I
22/04/2014,02:53:00,888-888,894-693,I
22/04/2014,03:19:00,999-999,952-129,F
22/04/2014,03:53:00,888-888,894-693,F
22/04/2014,03:54:00,888-888,560-747,I
22/04/2014,04:01:00,999-999,829-984,I
22/04/2014,04:01:00,999-999,829-984,F
22/04/2014,04:10:00,999-999,315-664,I
22/04/2014,04:15:00,777-777,711-811,F
22/04/2014,04:25:00,888-888,560-747,F
22/04/2014,04:32:00,777-777,728-994,I
22/04/2014,04:45:00,888-888,545-330,I
22/04/2014,05:03:00,777-777,728-994,F
22/04/2014,05:22:00,999-999,315-664,F
22/04/2014,05:23:00,999-999,702-839,I
22/04/2014,05:42:00,999-999,702-839,F
22/04/2014,05:54:00,999-999,645-289,I
22/04/2014,06:04:00,777-777,484-815,I
22/04/2014,06:14:00,777-777,484-815,F
22/04/2014,06:28:00,999-999,645-289,F
22/04/2014,06:39:00,999-999,709-539,I
22/04/2014,06:51:00,999-999,709-539,F
22/04/2014,06:53:00,777-777,570-391,I
22/04/2014,07:00:00,999-999,830-719,I
22/04/2014,07:13:00,888-888,545-330,F
22/04/2014,07:30:00,888-888,689-975,I
22/04/2014,07:35:00,777-777,570-391,F
22/04/2014,07:44:00,888-888,689-975,F
22/04/2014,07:47:00,999-999,830-719,F
22/04/2014,08:00:00,888-888,711-811,I
22/04/2014,08:13:00,888-888,711-811,F
22/04/2014,08:30:00,999-999,812-548,I
22/04/2014,08:46:00,999-999,812-548,F
22/04/2014,08:55:00,777-777,479-476,I
22/04/2014,09:02:00,999-999,545-330,I
22/04/2014,09:08:00,777-777,479-476,F
22/04/2014,09:22:00,888-888,148-880,I
22/04/2014,09:22:00,777-777,664-435,I
22/04/2014,09:42:00,999-999,545-330,F
22/04/2014,09:42:00,999-999,220-106,I
22/04/2014,09:44:00,888-888,148-880,F
22/04/2014,09:49:00,888-888,584-794,I
22/04/2014,10:31:00,888-888,584-794,F
22/04/2014,10:50:00,888-888,884-481,I
22/04/2014,11:05:00,777-777,664-435,F
22/04/2014,11:07:00,999-999,220-106,F
22/04/2014,11:11:00,999-999,264-323,I
22/04/2014,11:12:00,999-999,264-323,F
22/04/2014,11:26:00,777-777,664-435,I
22/04/2014,11:33:00,777-777,664-435,F
22/04/2014,11:41:00,999-999,795-375,I
22/04/2014,11:46:00,888-888,884-481,F
22/04/2014,11:55:00,888-888,709-539,I
22/04/2014,12:00:00,999-999,795-375,F
22/04/2014,12:25:00,999-999,420-586,I
22/04/2014,12:29:00,888-888,709-539,F
22/04/2014,12:30:00,777-777,354-512,I
22/04/2014,12:40:00,999-999,420-586,F
22/04/2014,12:56:00,777-777,354-512,F
22/04/2014,13:00:00,777-777,641-926,I
22/04/2014,13:03:00,888-888,249-168,I
22/04/2014,13:07:00,999-999,394-441,I
22/04/2014,13:11:00,888-888,249-168,F
22/04/2014,13:21:00,888-888,523-638,I
22/04/2014,13:26:00,777-777,641-926,F
22/04/2014,13:28:00,777-777,894-693,I
22/04/2014,14:04:00,888-888,523-638,F
22/04/2014,14:16:00,999-999,394-441,F
22/04/2014,14:52:00,777-777,894-693,F
22/04/2014,14:52:00,888-888,834-103,I
22/04/2014,15:11:00,777-777,511-592,I
22/04/2014,15:19:00,777-777,511-592,F
22/04/2014,15:28:00,999-999,598-389,I
22/04/2014,16:05:00,777-777,702-839,I
22/04/2014,16:08:00,999-999,598-389,F
22/04/2014,16:19:00,888-888,834-103,F
22/04/2014,16:40:00,888-888,422-699,I
22/04/2014,16:49:00,888-888,422-699,F
22/04/2014,17:15:00,999-999,110-733,I
22/04/2014,17:21:00,777-777,702-839,F
22/04/2014,17:36:00,888-888,358-198,I
22/04/2014,17:38:00,888-888,358-198,F
22/04/2014,17:47:00,777-777,434-112,I
22/04/2014,17:57:00,777-777,434-112,F
22/04/2014,18:12:00,888-888,799-963,I
22/04/2014,18:19:00,888-888,799-963,F
22/04/2014,18:28:00,999-999,110-733,F
22/04/2014,18:35:00,999-999,977-895,I
22/04/2014,18:52:00,888-888,362-450,I
22/04/2014,19:04:00,999-999,977-895,F
22/04/2014,19:30:00,777-777,641-895,I
22/04/2014,19:31:00,777-777,641-895,F
22/04/2014,19:32:00,777-777,334-388,I
22/04/2014,19:40:00,777-777,334-388,F
22/04/2014,19:45:00,888-888,362-450,F
22/04/2014,19:52:00,888-888,709-539,I
22/04/2014,20:03:00,999-999,309-289,I
22/04/2014,20:05:00,777-777,953-940,I
22/04/2014,20:09:00,888-888,709-539,F
22/04/2014,20:39:00,777-777,953-940,F
22/04/2014,20:42:00,777-777,778-383,I
22/04/2014,20:42:00,999-999,309-289,F
22/04/2014,20:49:00,777-777,778-383,F
22/04/2014,21:00:00,888-888,133-919,I
22/04/2014,21:01:00,777-777,264-323,I
22/04/2014,21:09:00,999-999,853-439,I
22/04/2014,21:10:00,999-999,853-439,F
22/04/2014,21:22:00,888-888,133-919,F
22/04/2014,22:10:00,999-999,952-129,I
22/04/2014,22:22:00,999-999,952-129,F
22/04/2014,22:40:00,777-777,264-323,F
22/04/2014,22:46:00,777-777,884-481,I
22/04/2014,22:59:00,999-999,477-266,I
22/04/2014,23:16:00,777-777,884-481,F
22/04/2014,23:29:00,999-999,477-266,F
22/04/2014,23:32:00,999-999,641-895,I
22/04/2014,23:50:00,888-888,530-135,I
23/04/2014,00:01:00,777-777,814-087,I
23/04/2014,00:07:00,999-999,641-895,F
23/04/2014,00:16:00,999-999,638-077,I
23/04/2014,00:32:00,777-777,814-087,F
23/04/2014,00:39:00,888-888,530-135,F
23/04/2014,00:43:00,999-999,638-077,F
23/04/2014,00:49:00,777-777,667-741,I
23/04/2014,00:57:00,888-888,334-388,I
23/04/2014,01:10:00,777-777,667-741,F
23/04/2014,01:11:00,777-777,830-001,I
23/04/2014,01:12:00,999-999,668-901,I
23/04/2014,01:27:00,777-777,830-001,F
23/04/2014,01:37:00,999-999,668-901,F
23/04/2014,01:47:00,999-999,139-853,I
23/04/2014,02:02:00,888-888,334-388,F
23/04/2014,02:05:00,888-888,689-975,I
23/04/2014,02:12:00,888-888,689-975,F
23/04/2014,02:13:00,777-777,830-719,I
23/04/2014,02:45:00,999-999,139-853,F
23/04/2014,03:08:00,777-777,830-719,F
23/04/2014,03:37:00,777-777,521-151,I
23/04/2014,03:56:00,888-888,374-261,I
23/04/2014,04:20:00,999-999,133-919,I
23/04/2014,04:26:00,777-777,521-151,F
23/04/2014,04:34:00,888-888,374-261,F
23/04/2014,04:35:00,999-999,133-919,F
23/04/2014,04:37:00,999-999,441-856,I
23/04/2014,04:43:00,999-999,441-856,F
23/04/2014,04:47:00,777-777,494-318,I
23/04/2014,05:05:00,777-777,494-318,F
23/04/2014,05:13:00,888-888,952-129,I
23/04/2014,05:16:00,777-777,734-320,I
23/04/2014,05:16:00,999-999,668-901,I
23/04/2014,05:37:00,777-777,734-320,F
23/04/2014,05:38:00,777-777,358-198,I
23/04/2014,05:44:00,888-888,952-129,F
23/04/2014,05:53:00,888-888,148-880,I
23/04/2014,06:01:00,777-777,358-198,F
23/04/2014,06:02:00,999-999,668-901,F
23/04/2014,06:04:00,777-777,426-972,I
23/04/2014,06:21:00,777-777,426-972,F
23/04/2014,06:32:00,888-888,148-880,F
23/04/2014,06:41:00,777-777,778-383,I
23/04/2014,06:43:00,777-777,778-383,F
23/04/2014,06:49:00,777-777,736-976,I
23/04/2014,06:54:00,999-999,347-222,I
23/04/2014,06:56:00,999-999,347-222,F
23/04/2014,07:15:00,888-888,606-969,I
23/04/2014,07:29:00,999-999,290-129,I
23/04/2014,07:46:00,999-999,290-129,F
23/04/2014,07:48:00,999-999,638-233,I
23/04/2014,07:57:00,999-999,638-233,F
23/04/2014,08:12:00,777-777,736-976,F
23/04/2014,08:16:00,999-999,638-077,I
23/04/2014,08:16:00,777-777,449-580,I
23/04/2014,08:30:00,777-777,449-580,F
23/04/2014,08:42:00,777-777,127-743,I
23/04/2014,08:53:00,999-999,638-077,F
23/04/2014,09:07:00,999-999,334-388,I
23/04/2014,09:16:00,777-777,127-743,F
23/04/2014,09:18:00,888-888,606-969,F
23/04/2014,10:00:00,999-999,334-388,F
23/04/2014,10:06:00,777-777,641-895,I
23/04/2014,10:15:00,999-999,468-349,I
23/04/2014,10:21:00,999-999,468-349,F
23/04/2014,10:40:00,777-777,641-895,F
23/04/2014,10:44:00,999-999,638-233,I
23/04/2014,11:16:00,888-888,706-375,I
23/04/2014,11:24:00,777-777,286-218,I
23/04/2014,11:28:00,999-999,638-233,F
23/04/2014,11:52:00,888-888,706-375,F
23/04/2014,11:54:00,888-888,420-586,I
23/04/2014,12:10:00,888-888,420-586,F
23/04/2014,12:18:00,777-777,286-218,F
23/04/2014,12:29:00,999-999,530-135,I
23/04/2014,13:01:00,888-888,667-741,I
23/04/2014,13:01:00,999-999,530-135,F
23/04/2014,13:29:00,888-888,667-741,F
23/04/2014,13:33:00,999-999,309-289,I
23/04/2014,13:33:00,777-777,102-704,I
23/04/2014,13:45:00,777-777,102-704,F
23/04/2014,13:58:00,777-777,860-973,I
