DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO,DESTINO,
19,4,2014,12,41,999-999,441-856,441-856,I
19,4,2014,12,43,888-888,449-580,449-580,I
19,4,2014,12,50,999-999,606-969,441-856,F
19,4,2014,13,0,888-888,384-737,449-580,F
19,4,2014,13,13,999-999,667-741,667-741,I
19,4,2014,13,14,999-999,584-794,667-741,F
19,4,2014,13,18,777-777,850-469,347-222,F
19,4,2014,13,22,777-777,264-323,264-323,I
19,4,2014,13,37,999-999,527-735,527-735,I
19,4,2014,13,56,999-999,384-737,527-735,F
19,4,2014,14,6,888-888,668-901,668-901,I
19,4,2014,14,10,777-777,460-290,264-323,F
19,4,2014,14,14,777-777,654-531,654-531,I
19,4,2014,14,25,888-888,894-693,668-901,F
19,4,2014,14,29,777-777,185-652,654-531,F
19,4,2014,14,52,777-777,654-531,654-531,I
19,4,2014,15,2,777-777,734-320,654-531,F
19,4,2014,15,8,999-999,700-151,700-151,I
19,4,2014,15,14,777-777,654-531,654-531,I
19,4,2014,15,23,888-888,894-693,894-693,I
19,4,2014,15,30,777-777,569-307,654-531,F
19,4,2014,15,31,777-777,962-084,962-084,I
19,4,2014,15,32,777-777,702-839,962-084,F
19,4,2014,15,40,888-888,744-955,894-693,F
19,4,2014,15,46,999-999,778-692,700-151,F
19,4,2014,15,47,777-777,420-586,420-586,I
19,4,2014,15,50,999-999,139-853,139-853,I
19,4,2014,16,10,999-999,645-289,139-853,F
19,4,2014,16,10,999-999,420-586,420-586,I
19,4,2014,16,12,999-999,644-829,420-586,F
19,4,2014,16,13,888-888,884-481,884-481,I
19,4,2014,16,14,888-888,354-512,884-481,F
19,4,2014,16,15,999-999,384-737,384-737,I
19,4,2014,16,15,888-888,734-320,734-320,I
19,4,2014,16,22,777-777,441-856,420-586,F
19,4,2014,16,24,999-999,545-330,384-737,F
19,4,2014,16,33,999-999,334-388,334-388,I
19,4,2014,16,38,999-999,668-901,334-388,F
19,4,2014,16,44,777-777,414-720,414-720,I
19,4,2014,16,49,777-777,736-976,414-720,F
19,4,2014,16,57,888-888,264-323,734-320,F
19,4,2014,17,20,777-777,828-423,828-423,I
19,4,2014,17,22,888-888,175-794,175-794,I
19,4,2014,17,35,999-999,570-391,570-391,I
19,4,2014,17,38,777-777,705-911,828-423,F
19,4,2014,17,46,777-777,407-179,407-179,I
19,4,2014,18,0,777-777,131-864,407-179,F
19,4,2014,18,10,888-888,826-107,175-794,F
19,4,2014,18,23,888-888,829-984,829-984,I
19,4,2014,18,23,999-999,962-084,570-391,F
19,4,2014,18,26,999-999,394-441,394-441,I
19,4,2014,18,31,888-888,220-106,829-984,F
19,4,2014,18,34,888-888,836-032,836-032,I
19,4,2014,18,51,999-999,566-456,394-441,F
19,4,2014,19,9,888-888,511-261,836-032,F
19,4,2014,19,24,777-777,354-512,354-512,I
19,4,2014,19,28,777-777,415-119,354-512,F
19,4,2014,19,56,999-999,449-580,449-580,I
19,4,2014,19,58,777-777,185-652,185-652,I
19,4,2014,20,4,777-777,550-515,185-652,F
19,4,2014,20,22,777-777,460-290,460-290,I
19,4,2014,20,41,777-777,830-719,460-290,F
19,4,2014,20,50,999-999,394-441,449-580,F
19,4,2014,21,15,999-999,110-733,110-733,I
19,4,2014,21,17,999-999,270-713,110-733,F
19,4,2014,21,35,777-777,334-388,334-388,I
19,4,2014,22,8,777-777,521-151,334-388,F
19,4,2014,22,14,777-777,884-481,884-481,I
19,4,2014,22,15,777-777,837-966,884-481,F
19,4,2014,22,16,999-999,876-218,876-218,I
19,4,2014,22,29,888-888,518-403,518-403,I
19,4,2014,22,29,777-777,761-931,761-931,I
19,4,2014,22,32,777-777,540-451,761-931,F
19,4,2014,22,32,888-888,962-084,518-403,F
19,4,2014,22,43,777-777,730-977,730-977,I
19,4,2014,22,52,999-999,477-266,876-218,F
19,4,2014,22,56,999-999,460-290,460-290,I
19,4,2014,23,14,777-777,523-638,730-977,F
19,4,2014,23,18,888-888,511-592,511-592,I
19,4,2014,23,29,777-777,358-198,358-198,I
19,4,2014,23,36,888-888,545-330,511-592,F
19,4,2014,23,48,777-777,186-069,358-198,F
19,4,2014,23,48,888-888,180-434,180-434,I
20,4,2014,0,14,999-999,990-940,460-290,F
20,4,2014,0,16,999-999,511-592,511-592,I
20,4,2014,0,19,777-777,736-976,736-976,I
20,4,2014,0,19,777-777,420-586,736-976,F
20,4,2014,0,24,777-777,203-051,203-051,I
20,4,2014,0,29,777-777,264-323,203-051,F
20,4,2014,0,34,888-888,894-693,180-434,F
20,4,2014,0,39,888-888,837-966,837-966,I
20,4,2014,0,42,777-777,962-084,962-084,I
20,4,2014,0,43,888-888,110-733,837-966,F
20,4,2014,1,1,777-777,895-483,962-084,F
20,4,2014,1,2,888-888,394-441,394-441,I
20,4,2014,1,16,999-999,460-290,511-592,F
20,4,2014,1,25,888-888,644-829,394-441,F
20,4,2014,1,27,777-777,667-741,667-741,I
20,4,2014,2,2,777-777,347-222,667-741,F
20,4,2014,2,19,999-999,468-349,468-349,I
20,4,2014,2,26,999-999,765-650,468-349,F
20,4,2014,2,32,888-888,990-940,990-940,I
20,4,2014,2,40,888-888,829-984,990-940,F
20,4,2014,2,46,888-888,437-032,437-032,I
20,4,2014,3,16,999-999,175-794,175-794,I
20,4,2014,3,16,777-777,668-901,668-901,I
20,4,2014,3,21,888-888,850-469,437-032,F
20,4,2014,3,26,777-777,728-994,668-901,F
20,4,2014,3,33,999-999,651-336,175-794,F
20,4,2014,3,34,999-999,394-441,394-441,I
20,4,2014,3,39,888-888,702-839,702-839,I
20,4,2014,3,51,777-777,884-481,884-481,I
20,4,2014,4,12,888-888,309-289,702-839,F
20,4,2014,4,18,777-777,286-218,884-481,F
20,4,2014,4,18,999-999,186-069,394-441,F
20,4,2014,4,25,777-777,569-307,569-307,I
20,4,2014,4,26,777-777,645-289,569-307,F
20,4,2014,4,35,777-777,243-240,243-240,I
20,4,2014,4,42,999-999,354-512,354-512,I
20,4,2014,5,0,777-777,128-973,243-240,F
20,4,2014,5,18,999-999,460-290,354-512,F
20,4,2014,5,19,888-888,778-383,778-383,I
20,4,2014,5,24,999-999,641-895,641-895,I
20,4,2014,5,30,777-777,511-592,511-592,I
20,4,2014,5,35,888-888,689-975,778-383,F
20,4,2014,5,39,888-888,689-975,689-975,I
20,4,2014,5,44,999-999,977-895,641-895,F
20,4,2014,5,50,777-777,700-151,511-592,F
20,4,2014,6,5,777-777,128-973,128-973,I
20,4,2014,6,14,888-888,243-240,689-975,F
20,4,2014,6,25,888-888,693-046,693-046,I
20,4,2014,6,31,777-777,521-151,128-973,F
20,4,2014,6,37,777-777,765-650,765-650,I
20,4,2014,6,54,888-888,334-388,693-046,F
20,4,2014,6,57,777-777,914-310,765-650,F
20,4,2014,6,59,888-888,545-330,545-330,I
20,4,2014,7,2,999-999,606-969,606-969,I
20,4,2014,7,10,777-777,276-237,276-237,I
20,4,2014,7,13,777-777,664-435,276-237,F
20,4,2014,7,16,777-777,511-592,511-592,I
20,4,2014,7,18,777-777,830-001,511-592,F
20,4,2014,8,0,888-888,644-829,545-330,F
20,4,2014,8,8,999-999,203-051,606-969,F
20,4,2014,8,9,999-999,203-051,203-051,I
20,4,2014,8,17,888-888,638-077,638-077,I
20,4,2014,8,17,888-888,295-838,638-077,F
20,4,2014,8,48,888-888,778-692,778-692,I
20,4,2014,8,56,888-888,850-469,778-692,F
20,4,2014,8,59,888-888,664-435,664-435,I
20,4,2014,9,1,777-777,530-135,530-135,I
20,4,2014,9,12,999-999,530-135,203-051,F
20,4,2014,9,15,999-999,664-435,664-435,I
20,4,2014,9,20,999-999,778-692,664-435,F
20,4,2014,9,26,999-999,354-512,354-512,I
20,4,2014,9,26,888-888,693-046,664-435,F
20,4,2014,9,29,999-999,484-815,354-512,F
20,4,2014,9,35,999-999,598-389,598-389,I
20,4,2014,9,45,999-999,765-650,598-389,F
20,4,2014,9,56,999-999,550-515,550-515,I
20,4,2014,9,59,888-888,814-087,814-087,I
20,4,2014,10,4,888-888,127-743,814-087,F
20,4,2014,10,14,999-999,102-704,550-515,F
20,4,2014,10,20,888-888,814-087,814-087,I
20,4,2014,10,23,888-888,460-290,814-087,F
20,4,2014,10,27,999-999,394-441,394-441,I
20,4,2014,10,40,888-888,860-973,860-973,I
20,4,2014,10,47,777-777,479-476,530-135,F
20,4,2014,10,52,777-777,728-994,728-994,I
20,4,2014,11,2,888-888,160-939,860-973,F
20,4,2014,11,6,777-777,836-032,728-994,F
20,4,2014,11,10,888-888,110-733,110-733,I
20,4,2014,11,26,777-777,170-652,170-652,I
20,4,2014,11,54,888-888,449-580,110-733,F
20,4,2014,12,9,777-777,853-439,170-652,F
20,4,2014,12,20,777-777,645-289,645-289,I
20,4,2014,12,20,888-888,778-692,778-692,I
20,4,2014,12,27,888-888,110-733,778-692,F
20,4,2014,12,37,888-888,243-240,243-240,I
20,4,2014,12,52,888-888,778-692,243-240,F
20,4,2014,12,57,888-888,598-389,598-389,I
20,4,2014,13,22,777-777,834-103,645-289,F
20,4,2014,13,24,999-999,407-179,394-441,F
20,4,2014,13,36,777-777,829-984,829-984,I
20,4,2014,13,53,888-888,641-895,598-389,F
20,4,2014,14,3,999-999,527-735,527-735,I
20,4,2014,14,31,888-888,569-307,569-307,I
20,4,2014,14,34,777-777,705-911,829-984,F
20,4,2014,14,36,888-888,700-151,569-307,F
20,4,2014,14,43,999-999,914-310,527-735,F
20,4,2014,14,46,999-999,734-320,734-320,I
20,4,2014,14,52,888-888,853-439,853-439,I
20,4,2014,14,53,999-999,484-815,734-320,F
20,4,2014,14,57,999-999,407-179,407-179,I
20,4,2014,14,59,777-777,527-735,527-735,I
20,4,2014,15,13,888-888,830-719,853-439,F
20,4,2014,15,19,777-777,736-976,527-735,F
20,4,2014,15,20,777-777,826-107,826-107,I
20,4,2014,15,36,888-888,286-218,286-218,I
20,4,2014,15,45,888-888,830-719,286-218,F
20,4,2014,15,51,999-999,668-901,407-179,F
20,4,2014,16,7,999-999,530-135,530-135,I
20,4,2014,16,28,999-999,545-330,530-135,F
20,4,2014,16,33,888-888,728-994,728-994,I
20,4,2014,16,37,888-888,641-926,728-994,F
20,4,2014,16,45,999-999,362-450,362-450,I
20,4,2014,16,46,888-888,521-151,521-151,I
20,4,2014,16,47,999-999,598-558,362-450,F
20,4,2014,16,55,777-777,876-218,826-107,F
20,4,2014,17,4,999-999,645-289,645-289,I
20,4,2014,17,11,777-777,910-460,910-460,I
20,4,2014,17,17,777-777,523-638,910-460,F
20,4,2014,17,43,777-777,638-077,638-077,I
20,4,2014,17,56,777-777,638-233,638-077,F
20,4,2014,17,58,999-999,270-713,645-289,F
20,4,2014,18,1,888-888,853-439,521-151,F
20,4,2014,18,2,777-777,560-747,560-747,I
20,4,2014,18,9,888-888,127-743,127-743,I
20,4,2014,18,28,999-999,850-469,850-469,I
20,4,2014,18,49,777-777,276-237,560-747,F
20,4,2014,19,3,777-777,286-218,286-218,I
20,4,2014,19,13,999-999,876-218,850-469,F
20,4,2014,19,35,888-888,290-129,127-743,F
20,4,2014,19,41,777-777,368-095,286-218,F
20,4,2014,19,43,777-777,664-435,664-435,I
20,4,2014,19,50,777-777,876-218,664-435,F
20,4,2014,19,54,888-888,828-423,828-423,I
20,4,2014,20,16,999-999,830-719,830-719,I
20,4,2014,20,27,888-888,668-901,828-423,F
20,4,2014,20,31,888-888,689-975,689-975,I
20,4,2014,20,48,888-888,952-129,689-975,F
20,4,2014,20,51,999-999,550-515,830-719,F
20,4,2014,21,3,888-888,128-973,128-973,I
20,4,2014,21,9,999-999,894-693,894-693,I
20,4,2014,21,17,999-999,249-168,894-693,F
20,4,2014,21,22,888-888,736-976,128-973,F
20,4,2014,21,36,777-777,570-391,570-391,I
20,4,2014,21,50,888-888,170-652,170-652,I
20,4,2014,21,53,999-999,527-735,527-735,I
20,4,2014,21,58,888-888,309-289,170-652,F
20,4,2014,22,16,999-999,659-340,527-735,F
20,4,2014,22,32,999-999,426-972,426-972,I
20,4,2014,22,35,999-999,393-359,426-972,F
20,4,2014,23,5,888-888,249-168,249-168,I
20,4,2014,23,19,777-777,362-450,570-391,F
20,4,2014,23,22,999-999,693-046,693-046,I
20,4,2014,23,28,777-777,128-973,128-973,I
20,4,2014,23,32,888-888,569-307,249-168,F
20,4,2014,23,33,888-888,170-652,170-652,I
20,4,2014,23,34,888-888,554-823,170-652,F
20,4,2014,23,37,999-999,384-737,693-046,F
20,4,2014,23,52,999-999,729-133,729-133,I
20,4,2014,23,53,777-777,705-198,128-973,F
21,4,2014,0,1,999-999,422-699,729-133,F
21,4,2014,0,4,999-999,243-240,243-240,I
21,4,2014,0,12,777-777,914-310,914-310,I
21,4,2014,0,14,888-888,645-289,645-289,I
21,4,2014,0,15,777-777,393-359,914-310,F
21,4,2014,0,16,888-888,494-318,645-289,F
21,4,2014,0,40,888-888,730-977,730-977,I
21,4,2014,0,44,777-777,765-650,765-650,I
21,4,2014,0,46,777-777,160-939,765-650,F
21,4,2014,1,5,999-999,521-151,243-240,F
21,4,2014,1,12,999-999,566-456,566-456,I
21,4,2014,1,14,888-888,795-375,730-977,F
21,4,2014,1,16,777-777,530-135,530-135,I
21,4,2014,1,28,777-777,295-838,530-135,F
21,4,2014,1,51,888-888,249-168,249-168,I
21,4,2014,1,54,999-999,128-973,566-456,F
21,4,2014,1,54,999-999,540-451,540-451,I
21,4,2014,2,1,999-999,215-621,540-451,F
21,4,2014,2,34,999-999,334-388,334-388,I
21,4,2014,2,52,999-999,128-973,334-388,F
21,4,2014,2,54,888-888,290-129,249-168,F
21,4,2014,3,28,777-777,270-713,270-713,I
21,4,2014,3,39,999-999,362-450,362-450,I
21,4,2014,3,50,888-888,812-548,812-548,I
21,4,2014,3,53,999-999,441-856,362-450,F
21,4,2014,3,59,999-999,205-205,205-205,I
21,4,2014,4,33,888-888,570-391,812-548,F
21,4,2014,4,43,999-999,638-233,205-205,F
21,4,2014,4,45,777-777,962-084,270-713,F
21,4,2014,4,52,999-999,530-135,530-135,I
21,4,2014,5,3,888-888,129-360,129-360,I
21,4,2014,5,4,888-888,334-388,129-360,F
21,4,2014,5,6,999-999,799-963,530-135,F
21,4,2014,5,8,888-888,778-692,778-692,I
21,4,2014,5,19,888-888,354-512,778-692,F
21,4,2014,5,33,777-777,264-323,264-323,I
21,4,2014,5,35,777-777,148-880,264-323,F
21,4,2014,5,43,777-777,702-839,702-839,I
21,4,2014,5,44,999-999,180-434,180-434,I
21,4,2014,5,46,888-888,830-001,830-001,I
21,4,2014,5,52,999-999,914-310,180-434,F
21,4,2014,6,51,999-999,309-289,309-289,I
21,4,2014,7,18,999-999,309-289,309-289,F
21,4,2014,7,23,888-888,384-737,830-001,F
21,4,2014,7,39,777-777,730-977,702-839,F
21,4,2014,7,41,999-999,729-133,729-133,I
21,4,2014,7,47,777-777,606-969,606-969,I
21,4,2014,8,8,777-777,249-168,606-969,F
21,4,2014,8,16,999-999,894-693,729-133,F
21,4,2014,8,33,999-999,441-856,441-856,I
21,4,2014,8,37,888-888,511-261,511-261,I
21,4,2014,8,56,888-888,962-084,511-261,F
21,4,2014,8,58,888-888,420-586,420-586,I
21,4,2014,9,2,777-777,530-135,530-135,I
21,4,2014,9,8,777-777,654-531,530-135,F
21,4,2014,9,11,888-888,170-652,420-586,F
21,4,2014,9,17,777-777,420-586,420-586,I
21,4,2014,9,21,777-777,651-336,420-586,F
21,4,2014,9,24,999-999,990-940,441-856,F
21,4,2014,9,33,777-777,702-839,702-839,I
21,4,2014,9,45,777-777,829-984,702-839,F
21,4,2014,9,54,777-777,709-539,709-539,I
21,4,2014,10,30,999-999,850-469,850-469,I
21,4,2014,10,32,777-777,668-901,709-539,F
21,4,2014,10,37,888-888,550-515,550-515,I
21,4,2014,10,40,777-777,437-032,437-032,I
21,4,2014,10,41,777-777,836-032,437-032,F
21,4,2014,10,53,999-999,393-359,850-469,F
21,4,2014,10,56,777-777,774-014,774-014,I
21,4,2014,10,59,888-888,598-389,550-515,F
21,4,2014,11,0,999-999,384-737,384-737,I
21,4,2014,11,12,888-888,828-423,828-423,I
21,4,2014,11,37,999-999,270-713,384-737,F
21,4,2014,12,4,777-777,511-592,774-014,F
21,4,2014,12,12,777-777,761-931,761-931,I
21,4,2014,12,14,999-999,203-051,203-051,I
21,4,2014,12,41,999-999,667-741,203-051,F
21,4,2014,12,48,888-888,641-926,828-423,F
21,4,2014,12,58,777-777,203-051,761-931,F
21,4,2014,13,3,777-777,315-664,315-664,I
21,4,2014,13,5,999-999,264-323,264-323,I
21,4,2014,13,5,888-888,545-330,545-330,I
21,4,2014,13,14,888-888,334-388,545-330,F
21,4,2014,13,30,777-777,676-556,315-664,F
21,4,2014,13,39,888-888,645-289,645-289,I
21,4,2014,13,51,999-999,700-151,264-323,F
21,4,2014,13,53,888-888,689-975,645-289,F
21,4,2014,13,59,777-777,295-838,295-838,I
21,4,2014,14,12,999-999,734-320,734-320,I
21,4,2014,14,14,999-999,205-205,734-320,F
21,4,2014,14,16,777-777,953-940,295-838,F
21,4,2014,14,16,777-777,962-084,962-084,I
21,4,2014,14,24,777-777,829-984,962-084,F
21,4,2014,14,26,999-999,689-975,689-975,I
21,4,2014,14,37,888-888,243-240,243-240,I
21,4,2014,14,42,888-888,243-240,243-240,F
21,4,2014,14,43,777-777,374-261,374-261,I
21,4,2014,14,44,888-888,990-940,990-940,I
21,4,2014,14,46,999-999,545-330,689-975,F
21,4,2014,15,4,777-777,295-838,374-261,F
21,4,2014,15,12,999-999,606-969,606-969,I
21,4,2014,15,28,888-888,884-481,990-940,F
21,4,2014,15,36,999-999,659-340,606-969,F
21,4,2014,15,42,999-999,812-548,812-548,I
21,4,2014,15,48,777-777,437-032,437-032,I
21,4,2014,15,52,888-888,434-112,434-112,I
21,4,2014,15,58,999-999,524-351,812-548,F
21,4,2014,16,7,888-888,407-179,434-112,F
21,4,2014,16,12,777-777,598-558,437-032,F
21,4,2014,16,20,777-777,468-349,468-349,I
21,4,2014,16,39,777-777,362-450,468-349,F
21,4,2014,16,46,888-888,437-032,437-032,I
21,4,2014,16,59,999-999,914-310,914-310,I
21,4,2014,17,0,999-999,953-940,914-310,F
21,4,2014,17,4,777-777,131-864,131-864,I
21,4,2014,17,8,999-999,778-383,778-383,I
21,4,2014,17,26,777-777,315-664,131-864,F
21,4,2014,17,33,888-888,876-218,437-032,F
21,4,2014,17,45,777-777,812-548,812-548,I
21,4,2014,17,59,888-888,706-375,706-375,I
21,4,2014,18,13,777-777,354-512,812-548,F
21,4,2014,18,32,999-999,654-531,778-383,F
21,4,2014,18,38,999-999,205-205,205-205,I
21,4,2014,18,41,888-888,530-135,706-375,F
21,4,2014,18,43,888-888,358-198,358-198,I
21,4,2014,19,10,999-999,705-198,205-205,F
21,4,2014,19,15,999-999,834-103,834-103,I
21,4,2014,19,24,999-999,598-389,834-103,F
21,4,2014,19,34,888-888,096-996,358-198,F
21,4,2014,19,35,777-777,837-966,837-966,I
21,4,2014,19,35,888-888,761-931,761-931,I
21,4,2014,19,36,888-888,853-439,761-931,F
21,4,2014,19,58,888-888,860-973,860-973,I
21,4,2014,20,3,888-888,295-838,860-973,F
21,4,2014,20,18,888-888,946-500,946-500,I
21,4,2014,20,19,888-888,953-940,946-500,F
21,4,2014,20,21,777-777,962-084,837-966,F
21,4,2014,20,21,777-777,550-515,550-515,I
21,4,2014,20,43,888-888,386-800,386-800,I
21,4,2014,20,43,888-888,460-290,386-800,F
21,4,2014,21,16,888-888,545-330,545-330,I
21,4,2014,21,18,999-999,309-289,309-289,I
21,4,2014,21,25,888-888,765-650,545-330,F
21,4,2014,21,26,888-888,477-266,477-266,I
21,4,2014,21,28,999-999,295-838,309-289,F
21,4,2014,21,31,777-777,744-955,550-515,F
21,4,2014,21,32,777-777,828-423,828-423,I
21,4,2014,21,37,888-888,946-500,477-266,F
21,4,2014,21,42,888-888,641-895,641-895,I
21,4,2014,22,21,888-888,374-261,641-895,F
21,4,2014,22,27,999-999,133-919,133-919,I
21,4,2014,22,35,999-999,270-713,133-919,F
21,4,2014,22,37,777-777,584-794,828-423,F
21,4,2014,22,55,777-777,315-664,315-664,I
21,4,2014,23,1,888-888,598-558,598-558,I
21,4,2014,23,19,777-777,830-719,315-664,F
21,4,2014,23,27,777-777,689-975,689-975,I
22,4,2014,0,6,888-888,362-450,598-558,F
22,4,2014,0,14,777-777,850-469,689-975,F
22,4,2014,0,22,999-999,527-735,527-735,I
22,4,2014,0,27,888-888,374-261,374-261,I
22,4,2014,0,35,999-999,358-198,527-735,F
22,4,2014,0,43,777-777,511-261,511-261,I
22,4,2014,0,49,888-888,494-318,374-261,F
22,4,2014,0,52,777-777,096-996,511-261,F
22,4,2014,0,58,888-888,295-838,295-838,I
22,4,2014,1,6,777-777,127-743,127-743,I
22,4,2014,1,27,777-777,828-423,127-743,F
22,4,2014,1,28,777-777,711-811,711-811,I
22,4,2014,1,33,999-999,511-261,511-261,I
22,4,2014,1,39,888-888,449-655,295-838,F
22,4,2014,1,41,888-888,953-940,953-940,I
22,4,2014,1,50,999-999,449-580,511-261,F
22,4,2014,1,54,888-888,977-895,953-940,F
22,4,2014,1,57,888-888,484-815,484-815,I
22,4,2014,1,58,888-888,952-129,484-815,F
22,4,2014,2,3,888-888,554-823,554-823,I
22,4,2014,2,7,999-999,540-451,540-451,I
22,4,2014,2,10,888-888,946-500,554-823,F
22,4,2014,2,14,888-888,638-233,638-233,I
22,4,2014,2,31,999-999,511-592,540-451,F
22,4,2014,2,48,888-888,156-115,638-233,F
22,4,2014,2,49,999-999,952-129,952-129,I
22,4,2014,2,53,888-888,894-693,894-693,I
22,4,2014,3,19,999-999,962-084,952-129,F
22,4,2014,3,53,888-888,689-975,894-693,F
22,4,2014,3,54,888-888,560-747,560-747,I
22,4,2014,4,1,999-999,829-984,829-984,I
22,4,2014,4,1,999-999,693-046,829-984,F
22,4,2014,4,10,999-999,315-664,315-664,I
22,4,2014,4,15,777-777,129-360,711-811,F
22,4,2014,4,25,888-888,441-856,560-747,F
22,4,2014,4,32,777-777,728-994,728-994,I
22,4,2014,4,45,888-888,545-330,545-330,I
22,4,2014,5,3,777-777,449-580,728-994,F
22,4,2014,5,22,999-999,641-926,315-664,F
22,4,2014,5,23,999-999,702-839,702-839,I
22,4,2014,5,42,999-999,540-451,702-839,F
22,4,2014,5,54,999-999,645-289,645-289,I
22,4,2014,6,4,777-777,484-815,484-815,I
22,4,2014,6,14,777-777,420-586,484-815,F
22,4,2014,6,28,999-999,834-103,645-289,F
22,4,2014,6,39,999-999,709-539,709-539,I
22,4,2014,6,51,999-999,540-451,709-539,F
22,4,2014,6,53,777-777,570-391,570-391,I
22,4,2014,7,0,999-999,830-719,830-719,I
22,4,2014,7,13,888-888,129-360,545-330,F
22,4,2014,7,30,888-888,689-975,689-975,I
22,4,2014,7,35,777-777,441-856,570-391,F
22,4,2014,7,44,888-888,895-483,689-975,F
22,4,2014,7,47,999-999,676-556,830-719,F
22,4,2014,8,0,888-888,711-811,711-811,I
22,4,2014,8,13,888-888,728-994,711-811,F
22,4,2014,8,30,999-999,812-548,812-548,I
22,4,2014,8,46,999-999,702-839,812-548,F
22,4,2014,8,55,777-777,479-476,479-476,I
22,4,2014,9,2,999-999,545-330,545-330,I
22,4,2014,9,8,777-777,736-976,479-476,F
22,4,2014,9,22,888-888,148-880,148-880,I
22,4,2014,9,22,777-777,664-435,664-435,I
22,4,2014,9,42,999-999,744-955,545-330,F
22,4,2014,9,42,999-999,220-106,220-106,I
22,4,2014,9,44,888-888,131-864,148-880,F
22,4,2014,9,49,888-888,584-794,584-794,I
22,4,2014,10,31,888-888,667-741,584-794,F
22,4,2014,10,50,888-888,884-481,884-481,I
22,4,2014,11,5,777-777,527-735,664-435,F
22,4,2014,11,7,999-999,814-087,220-106,F
22,4,2014,11,11,999-999,264-323,264-323,I
22,4,2014,11,12,999-999,420-586,264-323,F
22,4,2014,11,26,777-777,664-435,664-435,I
22,4,2014,11,33,777-777,569-307,664-435,F
22,4,2014,11,41,999-999,795-375,795-375,I
22,4,2014,11,46,888-888,606-969,884-481,F
22,4,2014,11,55,888-888,709-539,709-539,I
22,4,2014,12,0,999-999,128-973,795-375,F
22,4,2014,12,25,999-999,420-586,420-586,I
22,4,2014,12,29,888-888,946-500,709-539,F
22,4,2014,12,30,777-777,354-512,354-512,I
22,4,2014,12,40,999-999,598-389,420-586,F
22,4,2014,12,56,777-777,814-087,354-512,F
22,4,2014,13,0,777-777,641-926,641-926,I
22,4,2014,13,3,888-888,249-168,249-168,I
22,4,2014,13,7,999-999,394-441,394-441,I
22,4,2014,13,11,888-888,837-966,249-168,F
22,4,2014,13,21,888-888,523-638,523-638,I
22,4,2014,13,26,777-777,837-966,641-926,F
22,4,2014,13,28,777-777,894-693,894-693,I
22,4,2014,14,4,888-888,477-266,523-638,F
22,4,2014,14,16,999-999,654-531,394-441,F
22,4,2014,14,52,777-777,407-179,894-693,F
22,4,2014,14,52,888-888,834-103,834-103,I
22,4,2014,15,11,777-777,511-592,511-592,I
22,4,2014,15,19,777-777,484-815,511-592,F
22,4,2014,15,28,999-999,598-389,598-389,I
22,4,2014,16,5,777-777,702-839,702-839,I
22,4,2014,16,8,999-999,761-931,598-389,F
22,4,2014,16,19,888-888,334-388,834-103,F
22,4,2014,16,40,888-888,422-699,422-699,I
22,4,2014,16,49,888-888,494-318,422-699,F
22,4,2014,17,15,999-999,110-733,110-733,I
22,4,2014,17,21,777-777,884-481,702-839,F
22,4,2014,17,36,888-888,358-198,358-198,I
22,4,2014,17,38,888-888,730-977,358-198,F
22,4,2014,17,47,777-777,434-112,434-112,I
22,4,2014,17,57,777-777,315-664,434-112,F
22,4,2014,18,12,888-888,799-963,799-963,I
22,4,2014,18,19,888-888,160-939,799-963,F
22,4,2014,18,28,999-999,598-389,110-733,F
22,4,2014,18,35,999-999,977-895,977-895,I
22,4,2014,18,52,888-888,362-450,362-450,I
22,4,2014,19,4,999-999,180-434,977-895,F
22,4,2014,19,30,777-777,641-895,641-895,I
22,4,2014,19,31,777-777,203-051,641-895,F
22,4,2014,19,32,777-777,334-388,334-388,I
22,4,2014,19,40,777-777,131-864,334-388,F
22,4,2014,19,45,888-888,651-336,362-450,F
